id,ara,siz,sex,age,job,b06,b07,b08,b09,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b34,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,c06,c07,c08,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,mar,edc,inc,c66,c67,c68,c69,xara,dc45,wt,rel
36,1,2,1,4,3,5,3,6,3,4,3,4,2,2,3,2,2,3,1,4,4,4,5,4,5,4,4,3,1,2,1,6,3,4,4,2,3,3,2,3,3,3,1,2,2,2,1,1,2,4,2,4,5,3,4,5,97,4,2,4,3,2,4,3,3,9,2,4,5,4,5,1,1,2,1,1,1,2,1,1,2,2,2,1,3,2,2,3,4,3,3,2,1,3,3,3,3,2,2,2,2,3,3,3,1,1,1,9,1,3,2,3,2,3,3,3,2,3,3,3,4,2,2,4,4,4,1,8,8,2,.75,98
37,1,2,2,4,5,4,3,6,3,3,1,3,3,3,2,3,2,2,3,3,3,5,4,4,5,5,5,3,1,2,2,2,4,3,3,2,4,3,4,4,4,4,2,2,1,2,3,2,4,9,4,2,2,3,2,3, ,2,2,3,2,1,2,1,1,1,3,2,2,1,1,3,2,2,4,3,1,3,1,2,2,2,2,1,1,2,2,3,3,3,3,3,1,2,2,4,1,5,5,5,5,5,5,5,2,2,1,2,2,2,2,3,3,3,4,4,3,2,2,2,3,2,1,4,4,3,4,11,8,3,1.125,1
38,1,2,2,4,5,4,2,5,2,2,3,3,3,3,3,4,3,1,4,4,4,3,4,4,4,4,4,3,3,2,1,5,4,4,3,3,3,3,3,4,3,3,2,2,2,2,1,1,1,1,1,3,3,3,3,5,2,3,2,3,3,5,4,3,3,4,3,3,3,3,2,2,3,3,3,3,1,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,1,2,3,4,4,4,4,2,2,2,1,1,1,1,1,1,3,4,4,3,3,3,3,4,2,2,2,4,4,2,8,8,3,1.33333333333333,1
39,1,2,2,1,4,3,2,3,3,2,3,3,3,3,2,2,2,2,2,3,3,3,2,2,2,3,3,2,1,1,4,6,3,3,3,3,4,4,4,4,4,4,2,2,2,2,4,4,4,4,4,2,3,3,3,4,4,2,2,4,2,5,5,5,5,1,3,5,3,3,3,1,2,2,2,2,1,3,2,3,3,3,3,1,1,1,1,2,2,2,2,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,4,5,3,1,2,2,2,3,1,2,1,2,3,1,8,8,3,1.23076923076923,1
41,1,2,2,4,5,1,2,2,1,2,2,2,2,1,1,1,1,1,5,1,2,1,3,4,4,4,4,2,3,2,8,5,3,3,2,2,4,4,4,4,4,4,1,1,2,1,1,1,1,1,1,3,2,3,3,4,1,2,4,3,3,1,1,2,2,2,2,3,3,3,3,1,2,2,2,2,4,4,1,3,2,2,2,3,3,3,2,3,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,3,4,1,3,3,3,2,2,3,2,2,3,1,1,8,2,1.125,3
42,1,2,1,2,2,4,4,4,3,3,4,4,3,4,3,3,3,3,1,3,3,4,5,4,4,4,4,3,1,5,5,9,4,4,4,2,4,3,3,4,4,4,2,2,2,2,1,1,2,1,1,3,3,3,3,3, ,3,3,3,3,4,3,2,2,1,4,3,3,3,3,2,3,4,3,3,1,2,2,1,3,3,2,4,4,4,4,4,3,4,4,4,2,3,4,3,3,2,3,2,5,3,2,2,2,3,1,2,1,1,1,1,1,3,3,3,3,3,4,3,3,2,1,2,4,6,5,8,8,2,1,98
43,1,2,1,3,2,2,2,2,4,4,4,3,2,1,4,4,3,1,2,3,3,5,5,5,4,5,5,1,1,2,1,8,4,4,3,2,3,1,1,3,3,2,2,2,1,2,1,1,1,1,1,4,1,3,3,5,4,3,3,3,3,1,5,1,1,1,3,4,4,3,3,1,3,3,3,2,1,2,1,2,3,2,2,1,3,2,2,2,3,3,3,3,2,3,2,2,1,1,1,1,4,4,4,3,1,4,2,2,2,2,1,1,2,3,4,3,1,2,3,4,3,2,2,3,3,4,2,9,8,3,1.2,1
44,1,2,2,1,4,5,2,6,4,4,4,4,4,4,2,1,4,4,4,3,4,5,5,4,5,5,5,3,1,5,1,5,4,4,2,1,4,2,3,4,1,4,2,2,2,2,1,1,1,1,1,2,1,1,3,4,4,3,4,4,5,1,5,3,3,1,3,5,5,1,1,2,4,4,3,1,3,1,1,4,4,4,4,3,3,3,3,4,4,4,4,1,4,4,4,4,1,1,5,5,1,1,1,2,5,5,1,1,1,1,3,3,4,3,3,4,2,2,9,9,1,1,3,3,4,5,1,8,8,2,1.23076923076923,99
45,1,2,1,2,4,1,2,2,1,1,1,1,2,1,1,3,2,3,1,1,1,4,1,2,3,2,1,2,1,1,1,5,2,3,2,3,4,1,1,4,4,3,2,2,2,2,1,1,1,2,1,2,3,3,2,2, ,1,4,3,1,3,1,5,5,1,2,3,3,3,3,1,2,2,3,2,5,2,1,1,2,1,1,1,1,3,3,3,3,3,3,1,1,2,1,2,1,1,2,4,1,1,1,1,2,2,2,1,1,3,1,1,3,1,2,3,1,1,2,2,1,2,3,3,4,4,2,8,8,1,1,1
47,1,2,1,4,3,1,1,1,1,3,3,3,2,2,2,3,2,2,1,3,2,3,3,3,3,3,3,2,4,2,2,9,3,4,2,2,4,3,3,4,4,3,2,1,1,2,1,1,1,1,1,3,4,3,2,2, ,2,3,2,3,2,4,2,2,1,2,2,2,2,2,1,3,2,3,3,1,2,2,1,2,2,2,1,9,1,9,2,3,3,3,3,2,3,3,3,3,3,5,5,2,5,5,5,1,3,1,2,2,2,3,3,3,3,4,3,1,2,2,2,4,2,1,1,3,6,5,8,8,3,.636363636363636,98
48,1,2,2,2,5,1,1,1,1,1,1,1,2,1,2,2,2,1,1,2,2,5,4,2,4,4,5,1,1,2,1,8,3,3,2,1,3,1,2,3,3,2,2,2,2,2,1,2,1,2,3,1,2,2,2,2, ,1,2,2,2,2,1,3,5,4,2,3,4,2,2,2,1,2,3,2,1,3,1,1,2,2,2,1,3,3,3,1,2,2,2,1,1,1,1,1,1,3,2,2,3,2,2,2,1,2,1,1,1,1,1,1,1,2,2,4,2,2,2,2,3,2,3,4,3,3,2,1,8,1,.975609756097561,2
49,1,2,1,2,4,4,3,6,4,4,4,4,4,4,4,4,4,4,1,4,4,5,5,5,5,5,5,3,1,5,1,10,3,3,4,3,3,3,3,3,3,3,2,2,2,2,1,1,2,1,1,4,4,4,4,4,4,4,4,4,4,1,5,1,1,1,4,2,3,2,2,3,3,4,3,3,1,1,2,1,3,3,3,1,2,2,2,2,3,3,3,4,3,3,3,3,3,2,1,1,2,2,2,2,2,4,1,2,1,2,4,4,3,3,3,3,4,2,2,2,2,2,3,1,5,6,5,8,8,2,1,98
50,1,1,2,3,3,3,2,2,1,1,1,1,2,2,3,2,3,2,5,2,3,2,4,2,4,3,3,3,3,2,1,6,3,3,2,2,4,3,4,4,4,3,2,2,1,2,4,1,1,1,1,3,2,3,3,4,1,2,3,3,2,2,2,2,2,1,3,3,2,2,3,2,2,3,3,2,1,2,1,1,2,3,2,3,3,4,4,3,3,3,3,2,2,2,2,2,3,5,5,5,5,5,5,5,1,3,3,2,2,2,3,3,3,3,4,2,2,2,2,2,2,2,2,2,4,4,2,9,1,3,.916666666666667,2
51,1,1,2,1,4,1,1,5,1,1,1,1,1,2,2,4,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,5,4,4,2,2,4,4,4,4,4,4,1,2,2,2,2,1,2,3,2,2,2,2,2,1, ,1,4,1,3,3,3,3,3,4,4,2,2,1,1,1,2,1,4,3,1,2,1,1,3,2,2,1,2,2,3,2,4,4,4,1,1,1,1,1,1,3,2,2,5,5,5,5,4,4,1,1,1,2,1,4,3,3,3,4,4,1,1,1,1,2,3,2,4,5,2,1,1,2,1.25806451612903,2
52,1,1,1,1,97,1,2,4,3,2,2,2,2,2,2,2,2,2,5,2,2,5,5,2,3,4,4,3,1,2,1,7,3,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,3,1,1,1,3,3, ,2,3,2,2,1,3,4,4,2,3,3,3,4,2,1,3,2,3,1,1,3,4,3,4,3,3,3,3,3,3,3,4,3,3,2,2,3,2,2,3,2,2,3,2,2,2,2,2,2,1,1,2,2,2,3,3,3,4,3,2,2,2,2,2,1,3,3,4,4,1,1,1,3,1.05405405405405,1
53,1,1,1,1,97,1,2,4,2,1,3,1,2,1,2,3,2,2,3,3,2,4,5,3,4,3,4,3,3,2,4,5,3,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,3,1,1,1,3,3, ,2,3,2,2,1,3,4,4,2,3,3,3,4,2,1,3,2,3,1,1,3,4,3,4,3,3,3,3,3,3,3,4,3,3,2,2,3,2,2,3,2,2,3,2,2,2,2,2,2,1,1,2,2,2,3,3,3,4,3,2,2,2,2,2,1,3,1,3,3,1,14,1,3,1.05405405405405,1
54,1,1,2,3,4,4,2,6,4,3,4,4,4,3,4,3,4,3,1,4,4,5,4,5,4,4,4,3,1,4,2,5,4,4,3,3,4,3,3,4,4,4,2,2,2,2,1,1,1,3,1,4,3,4,4,5,1,3,3,4,5,3,5,1,1,2,3,4,3,4,4,1,3,4,3,1,1,2,2,1,3,3,3,1,3,4,4,4,4,4,4,2,2,2,2,2,3,5,5,5,5,5,5,5,2,5,1,2,2,2,4,4,4,3,4,4,2,3,4,3,5,1,2,2,4,5,1,1,1,3,.916666666666667,98
55,1,1,2,4,5,1,2,4,2,1,2,2,3,2,3,3,2,2,1,2,3,4,5,4,5,5,4,3,1,1,2,9,3,3,3,3,4,4,4,4,4,4,2,2,2,2,2,1,2,4,2,4,3,3,2,4,1,2,2,4,5,3,3,3,3,4,3,3,3,3,3,2,3,3,3,2,3,2,1,1,4,3,3,4,4,4,4,4,4,4,4,3,3,4,3,3,3,2,1,2,3,3,3,3,1,5,1,2,1,3,3,4,3,4,3,3,2,3,3,3,3,2,1,1,5,6,5,5,1,2,1.5,98
57,1,1,2,2,5,3,2,5,2,1,1,2,2,2,1,3,3,1,1,3,3,5,4,4,3,4,5,3,1,2,1,8,3,3,2,2,4,2,2,4,4,4,2,2,1,2,2,1,1,1,2,1,2,3,1,4,4,1,2,3,3,2,3,2,2,1,4,3,3,3,3,2,3,3,3,3,3,4,1,2,2,2,2,3,3,2,3,2,2,2,2,4,2,3,3,2,3,3,3,3,2,2,2,2,3,3,2,2,1,2,2,3,3,3,4,2,2,3,2,3,3,2,2,1,3,3,2,1,1,3,.942857142857143,2
58,1,1,2,1,97,3,2,3,3,2,2,2,3,3,3,3,3,3,5,3,3,1,2,2,3,2,2,3,1,3,3,4,3,3,3,3,4,2,4,4,4,2,2,2,1,2,1,1,1,3,3,3,3,3,3,2, ,3,4,3,5,4,3,3,3,1,3,3,3,2,1,1,2,3,3,2,2,9,1,1,3,3,3,4,3,3,3,4,4,4,4,2,2,2,2,2,3,5,5,5,5,5,5,5,3,3,1,2,2,2,3,3,3,3,4,3,2,2,2,2,3,1,3,3,3,4,2,1,1,3,1.25806451612903,2
59,1,1,1,1,97,1,1,5,1,1,1,1,1,1,1,3,1,1,1,3,3,5,5,5,5,5,5,1,4,2,5,5,3,3,1,2,4,4,4,4,4,4,2,2,2,2,1,2,1,1,1,2,5,3,2,3, ,2,2,3,5,3,3,3,3,4,1,5,5,5,5,1,2,2,3,3,1,4,1,1,2,2,2,1,2,2,1,2,3,3,2,2,2,2,2,2,3,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,4,3,3,1,2,2,2,3,1,3,1,3,4,2,1,1,2,1.05405405405405,2
60,1,1,1,1,4,2,1,6,1,1,1,1,1,2,1,2,3,2,5,2,3,4,4,3,3,4,3,3,1,2,3,6,3,3,2,2,2,2,3,2,3,2,2,2,1,2,1,1,2,3,3,2,3,4,3,2, ,2,4,4,3,1,3,1,3,2,3,3,3,3,3,2,2,3,3,3,1,4,1,2,2,2,2,1,3,3,3,3,3,3,3,2,2,2,2,2,1,3,3,3,3,3,3,3,2,2,2,3,1,3,2,2,3,3,3,3,3,2,2,2,3,2,3,2,4,4,4,1,1,2,1.05405405405405,2
61,1,1,1,4,2,4,2,5,3,4,3,3,2,3,2,2,2,2,1,4,4,5,4,5,5,5,5,3,1,4,1,8,4,4,2,4,4,3,3,4,4,4,2,2,2,2,1,1,2,3,1,4,3,4,4,4,1,3,3,4,3,3,3,3,3,2,2,5,4,5,5,1,3,3,2,3,1,4,1,1,3,3,3,1,3,4,4,4,4,4,4,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,4,4,4,3,5,4,2,4,3,4,4,2,2,2,4,5,2,12,1,3,.91304347826087,98
64,1,1,2,3,2,1,2,3,2,1,2,2,3,3,4,3,3,3,1,1,2,4,5,4,5,5,5,3,1,1,1,4,4,3,2,4,4,3,3,4,4,4,1,1,2,2,1,1,1,1,1,4,4,4,4,1, ,1,2,1,4,4,1,4,3,2,2,5,5,5,5,1,2,2,3,1,3,2,1,1,4,1,1,3,3,3,3,4,4,4,4,1,1,1,1,1,3,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,4,1,3,3,3,5,2,1,4,3,3,1,9,1,2,.916666666666667,2
65,1,1,2,1,97,1,2,4,2,3,4,1,2,2,1,2,1,1,5,1,2,5,5,3,4,4,5,3,1,2,1,3,3,4,2,2,4,4,2,4,4,4,1,2,2,2,1,1,1,3,3,1,3,3,2,3, ,2,4,3,5,1,2,3,3,2,2,4,5,3,4,2,3,2,3,1,3,2,1,2,4,4,1,3,3,4,3,2,3,3,2,1,2,4,4,4,1,5,2,5,1,1,1,1,1,3,1,2,1,2,3,4,3,2,4,4,1,3,3,2,3,1,2,4,3,5,1,1,1,3,1.25806451612903,98
66,1,1,2,1,97,4,2,5,3,2,3,2,2,2,2,1,1,1,5,3,3,5,5,5,5,5,5,2,3,2,2,5,4,3,3,2,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,1,2,3,2,3, ,2,4,3,3,1,3,3,3,4,3,3,4,2,1,1,3,2,2,3,4,3,1,1,2,2,2,1,4,3,3,2,2,2,2,2,2,2,2,3,3,5,5,5,5,5,2,2,2,3,2,2,2,2,3,3,3,2,3,3,2,1,2,2,1,1,2,1,5,4,2,1,1,2,1.25806451612903,98
67,1,1,2,1,3,3,2,3,2,2,2,2,3,4,3,3,3,3,1,2,3,5,4,5,4,5,4,3,1,1,2,9,4,4,4,2,3,2,3,4,4,3,2,2,1,2,1,1,1,2,2,1,1,1,2,3, ,2,4,4,1,1,2,3,3,1,3,3,3,2,2,1,2,1,4,1,2,3,4,1,2,3,3,1,3,3,4,4,4,3,3,1,1,1,1,1,3,1,1,1,1,1,2,2,3,4,1,1,1,1,1,1,1,2,2,4,2,1,1,1,1,1,3,1,5,6,3,11,1,1,1.25806451612903,98
68,1,1,2,3,5,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,2,3,2,2,2,2,1,4,5,5,2,1,1,2,4,4,4,4,4,4,2,2,2,2,1,1,1,1,1,1,1,1,2,2, ,3,2,2,2,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,4,1,1,1,2,1,1,3,3,3,3,3,3,3,3,1,2,2,2,2,1,2,2,2,2,2,2,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,3,1,1,1,1,.916666666666667,99
69,1,1,2,1,97,3,2,2,3,3,2,1,3,3,2,1,2,3,3,3,4,4,5,5,4,4,4,2,3,2,6,6,3,3,2,2,4,4,2,4,4,2,2,2,1,2,2,3,2,2,2,2,3,2,2,3, ,2,4,3,5,3,3,3,3,4,3,3,3,2,2,2,2,3,3,2,4,2,1,2,2,2,2,3,3,3,3,2,2,2,2,3,2,3,3,3,3,5,5,5,5,5,5,5,5,5,1,1,2,2,1,2,2,4,3,3,3,1,2,2,1,1,2,1,3,4,4,1,1,2,1.25806451612903,1
70,1,1,1,4,2,1,2,4,2,1,2,2,2,3,3,3,2,3,1,2,2,5,4,4,5,4,5,3,1,2,2,7,4,3,3,4,4,4,3,3,4,3,2,2,2,2,1,1,1,1,1,4,3,4,2,2, ,2,3,3,5,2,2,3,4,2,3,5,4,5,5,1,2,2,3,1,3,2,1,1,4,3,3,4,3,3,3,4,4,4,4,2,2,2,2,2,3,2,1,2,2,2,2,2,1,3,1,1,1,9,1,1,2,3,3,4,3,2,2,2,2,2,1,1,4,6,4,13,1,2,.91304347826087,98
71,1,1,1,3,3,1,2,4,2,2,2,2,2,1,2,1,2,1,5,2,2,5,4,5,4,4,4,3,1,2,1,10,4,4,3,2,4,3,3,4,4,3,2,2,2,2,1,1,1,1,1,2,1,3,3,3, ,2,3,3,5,1,2,4,3,1,3,4,5,4,4,1,2,3,3,1,8,4,1,1,1,1,1,1,1,2,2,4,4,4,4,2,2,3,3,3,9,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,3,4,1,2,2,2,3,2,3,2,4,4,2,10,1,2,1.06896551724138,2
72,1,1,2,4,5,1,2,4,3,3,4,3,3,4,3,3,3,3,1,3,4,5,5,4,4,5,5,3,1,2,2,9,3,4,3,3,4,4,3,4,4,4,2,2,2,2,2,1,1,2,1,4,2,3,3,3, ,3,3,3,5,3,3,3,3,4,3,3,3,3,2,1,3,3,3,1,3,2,1,1,4,3,3,4,3,3,3,4,4,4,4,2,2,2,2,2,3,5,5,5,5,5,5,5,1,2,1,2,1,3,4,4,4,4,3,4,2,2,2,2,3,2,1,1,5,6,5,8,1,2,1.5,98
73,1,1,2,3,4,4,2,3,2,1,2,2,3,3,3,3,3,3,1,3,4,5,4,5,4,5,5,3,1,1,1,7,3,4,4,3,4,3,3,4,4,4,2,2,2,2,2,1,1,1,1,3,1,3,4,5,3,4,3,4,4,3,3,3,3,2,4,3,3,3,3,2,3,3,3,3,4,2,1,1,3,1,3,3,3,3,3,3,3,3,3,2,2,2,2,2,1,2,2,2,4,2,4,4,2,4,2,2,1,3,3,3,3,3,5,3,3,2,2,3,3,2,3,2,3,3,2,1,1,3,.916666666666667,1
74,1,1,1,1,4,1,1,5,4,3,3,4,2,3,2,2,3,4,5,1,1,3,3,4,2,4,3,2,1,2,1,6,4,4,4,1,4,3,3,3,2,3,2,2,2,2,1,1,1,1,1,2,1,1,4,3, ,2,4,4,5,5,4,3,4,1,2,3,4,3,1,1,2,1,4,2,5,2,1,3,4,4,2,4,4,4,4,4,4,4,4,3,4,4,4,4,3,5,5,5,5,5,5,5,2,2,4,4,4,3,3,4,4,3,3,2,1,4,3,2,1,1,3,3,3,4,3,11,1,2,1.05405405405405,98
75,1,1,1,1,97,1,2,4,2,2,2,3,1,1,2,3,2,2,1,2,2,5,5,1,4,4,3,3,3,2,3,5,3,3,2,3,3,1,1,3,4,2,2,1,1,2,1,2,1,2,2,3,3,3,2,3, ,2,4,4,2,1,4,4,4,2,2,4,4,4,3,1,2,1,3,2,1,2,1,3,2,1,2,3,3,2,4,4,4,3,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,1,1,2,2,2,3,4,2,2,3,1,1,1,2,1,1,3,4,1,2,1,8,1,1,1.05405405405405,98
76,1,1,1,1,4,2,2,3,3,2,1,1,2,1,1,4,3,1,5,2,3,5,1,2,5,5,5,3,1,4,1,7,4,4,4,1,3,3,3,3,3,4,2,2,2,2,1,1,1,1,2,1,3,2,4,5,1,3,4,4,4,2,3,1,1,1,3,3,3,3,3,1,3,3,3,3,2,3,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,3,1,4,4,4,4,4,2,2,2,3,1,1,1,2,3,3,2,2,4,3,2,2,2,2,3,1,3,3,4,5,2,11,1,3,1.05405405405405,1
77,1,1,2,1,5,3,2,4,2,1,1,1,2,1,2,3,1,1,1,3,3,5,5,5,5,5,5,2,1,2,1,6,4,3,3,2,4,2,3,4,2,3,2,2,1,2,1,1,1,2,2,2,4,3,3,3, ,1,3,3,3,2,2,2,3,4,3,2,2,1,1,2,2,2,3,2,1,3,4,1,2,3,1,3,3,2,3,3,2,4,2,1,1,2,1,2,3,1,3,4,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,3,2,1,2,2,3,2,3,2,4,4,1,1,1,1,1.25806451612903,98
78,1,1,2,1,4,4,4,4,3,2,3,2,3,1,1,3,1,1,3,3,4,5,5,5,5,5,5,3,3,2,1,5,4,4,4,1,4,3,3,3,4,3,2,1,2,2,2,2,1,1,1,1,1,1,4,4,1,1,1,3,3,1,1,1,1,1,3,5,4,4,2,2,3,3,2,2,1,3,4,1,1,1,1,1,4,3,3,3,3,3,3,1,2,2,2,2,1,5,5,5,5,5,5,5,5,1,4,4,4,4,3,3,3,4,4,4,3,2,2,2,3,2,3,3,3,3,4,1,1,3,1.25806451612903,1
79,1,1,2,3,5,2,2,4,3,2,2,2,1,1,1,3,1,1,1,2,3,4,4,5,5,5,5,3,1,5,1,7,4,4,3,3,3,3,3,4,4,3,2,2,1,2,1,1,1,1,1,2,2,4,4,3, ,1,2,3,2,3,4,4,3,2,2,2,2,2,1,3,3,3,3,3,4,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,2,2,1,3,4,1,1,4,4,2,5,2,2,1,2,2,2,2,3,4,3,3,2,2,3,2,2,2,2,4,4,4,1,1,3,.916666666666667,98
80,1,1,1,3,97,4,2,5,2,3,3,2,3,2,2,4,2,3,3,3,3,2,5,2,5,5,5,2,1,5,1,10,4,4,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,3,5,2,4,2,2,2,2,3,2,2,1,3,3,3,3,4,2,3,3,2,3,1,3,1,1,2,3,3,1,1,3,3,3,4,4,4,1,1,1,1,1,3,2,2,2,4,4,4,4,1,4,2,1,1,1,3,2,2,2,5,2,1,2,3,4,5,2,2,4,2,3,1,14,1,3,1.06896551724138,3
81,1,1,2,2,5,3,3,4,1,1,1,1,1,1,1,2,1,1,4,2,2,4,4,5,5,5,5,3,1,1,1,6,4,3,2,2,4,3,3,4,4,2,2,2,2,2,1,1,1,1,1,2,5,2,3,3, ,2,2,2,1,2,2,3,3,1,3,2,2,1,1,1,3,2,3,2,1,1,1,1,1,1,1,1,3,2,2,3,3,3,3,1,1,2,2,2,9,1,3,4,1,2,2,2,2,5,2,2,1,1,2,2,3,3,3,2,2,2,2,3,2,2,2,1,4,6,2,1,1,2,.942857142857143,98
82,1,1,2,2,2,1,2,5,3,3,2,2,1,1,1,3,2,1,5,1,2,3,3,2,4,3,4,3,3,4,1,4,4,4,3,2,4,4,3,4,4,4,2,2,2,2,1,1,1,1,1,2,1,2,4,4,2,3,4,4,2,1,4,2,2,3,3,4,4,3,3,1,3,2,3,2,1,3,4,3,3,3,3,1,3,2,3,3,3,3,3,2,2,2,2,2,3,1,1,3,1,1,5,5,3,2,1,1,2,2,1,1,4,2,2,3,2,1,2,2,1,1,2,2,4,5,1,1,1,1,.942857142857143,98
83,1,1,2,4,5,2,3,4,2,2,1,1,2,1,1,3,1,1,2,3,3,5,5,5,5,5,5,3,1,1,1,8,3,3,2,3,3,3,3,4,4,3,2,2,1,2,1,1,1,1,1,2,3,3,2,3, ,1,2,2,2,2,2,3,3,1,3,3,2,2,2,2,3,2,3,3,1,1,1,1,1,1,1,3,3,2,2,3,3,3,3,1,1,1,1,2,1,1,2,3,2,2,2,2,1,2,1,2,1,1,2,2,2,3,3,2,1,2,2,4,3,2,3,1,3,3,1,1,1,2,1.5,2
84,1,1,2,4,5,2,2,4,3,3,1,1,1,1,1,1,1,1,3,2,3,4,5,5,5,5,5,3,1,5,1,6,4,4,4,3,3,3,3,3,3,3,2,2,1,2,1,1,1,1,1,3,2,3,3,5,99,1,3,3,3,2,4,2,3,3,3,3,2,1,1,1,3,3,3,3,1,3,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,2,3,1,3,4,1,1,4,4,2,2,1,2,1,1,2,2,2,3,4,3,1,2,2,3,3,2,2,3,3,4,1,1,1,3,1.41176470588235,1
85,1,1,1,3,4,2,2,3,2,2,1,2,2,1,1,1,1,1,5,1,2,3,4,4,5,4,4,3,1,2,1,7,3,3,2,3,2,2,2,3,4,2,2,2,2,2,1,1,1,1,1,3,2,3,3,5,1,1,2,2,2,2,4,2,2,4,3,3,3,2,2,2,2,2,3,3,1,1,3,1,1,1,1,3,3,3,4,4,4,4,3,1,1,1,1,2,3,1,3,3,1,1,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,3,3,3,2,3,3,4,4,2,13,1,1,1.06896551724138,3
86,1,1,1,3,97,3,2,5,1,2,1,1,1,1,1,2,1,1,1,2,3,4,4,5,5,5,5,3,1,2,1,6,4,3,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,3,2,2,3, ,2,2,2,3,1,2,2,3,4,3,3,3,1,1,2,3,2,2,3,1,3,1,1,1,1,1,1,3,2,2,4,4,4,3,1,1,1,1,2,2,1,3,4,1,1,2,3,2,3,1,2,1,2,2,2,2,2,4,3,1,3,2,3,2,2,3,3,3,4,3,13,1,3,1.06896551724138,98
87,1,1,1,2,4,1,2,3,2,2,2,2,2,1,1,3,1,1,1,1,2,3,4,4,4,4,4,3,1,2,1,6,3,3,2,3,3,2,2,3,2,3,2,1,1,2,1,1,1,1,1,3,2,3,2,3, ,2,2,2,2,2,1,2,2,1,3,2,2,1,1,2,2,2,3,2,1,1,1,1,1,2,2,3,3,3,4,4,4,4,3,1,1,1,1,2,3,1,3,3,1,1,1,1,2,2,2,2,1,1,3,3,3,2,2,2,1,2,2,3,2,1,3,2,3,4,2,12,1,1,1.34615384615385,98
88,1,1,1,1,4,2,2,3,2,2,1,1,1,1,1,1,1,1,5,1,2,3,4,5,5,5,5,3,1,2,1,5,3,4,3,3,4,4,4,4,4,4,2,2,2,2,1,1,1,1,1,3,2,3,3,5,1,1,2,2,3,2,4,3,3,1,3,5,5,5,5,1,3,2,3,2,1,1,1,1,1,1,1,1,3,2,2,4,4,4,3,1,1,1,1,1,3,1,4,4,1,1,5,5,3,1,1,1,1,1,1,2,2,2,2,3,3,2,2,2,1,2,3,2,3,3,2,1,1,1,1.05405405405405,98
89,1,2,1,2,4,2,2,3,3,3,3,2,2,1,1,4,2,2,3,4,4,5,5,5,5,4,5,3,1,4,1,6,4,3,3,3,3,2,3,3,3,2,1,2,1,2,1,1,1,1,1,2,1,2,2,3, ,2,3,2,2,2,3,2,1,1,2,3,4,3,3,2,2,2,2,3,1,3,2,1,2,2,3,1,1,2,1,3,3,3,3,1,1,3,2,2,3,1,3,3,2,2,1,3,2,2,1,1,1,1,2,3,2,2,4,3,3,1,2,2,1,2,3,2,4,4,4,8,8,3,1,98
90,1,2,1,4,3,1,2,3,2,2,2,2,2,2,2,3,1,2,1,2,3,3,4,2,4,3,3,3,1,2,4,7,3,3,3,2,4,1,3,2,1,1,2,2,1,2,1,1,1,2,2,2,2,3,2,3, ,2,3,3,2,1,2,3,3,2,3,3,2,1,1,2,3,3,3,2,1,2,1,1,2,3,2,1,3,2,2,2,3,3,3,2,2,3,2,2,3,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,3,2,2,3,3,2,2,2,2,4,4,2,12,8,2,.75,1
